MesaFator	MesaNum	DataCompleta	DiaSemana	HoraCheia	MealTXT	MealBIN	ValorTotal
7	7	2016-01-13 23:05:50	Wed	23	Dinner	1	608.91
82	82	2016-01-13 23:11:18	Wed	23	Dinner	1	41.22
1	1	2016-01-14 12:06:48	Thu	12	Lunch	0	27.92
6	6	2016-01-14 12:13:26	Thu	12	Lunch	0	30.52
7	7	2016-01-14 12:18:23	Thu	12	Lunch	0	26.04
2	2	2016-01-14 12:21:51	Thu	12	Lunch	0	19.79
4	4	2016-01-14 12:22:04	Thu	12	Lunch	0	21.4
3	3	2016-01-14 12:22:15	Thu	12	Lunch	0	27.54
5	5	2016-01-14 12:22:24	Thu	12	Lunch	0	42.5
8	8	2016-01-14 12:24:56	Thu	12	Lunch	0	23.32
35	35	2016-01-14 12:25:52	Thu	12	Lunch	0	44.86
30	30	2016-01-14 12:37:59	Thu	12	Lunch	0	38.25
9	9	2016-01-14 12:46:12	Thu	12	Lunch	0	36.97
46	46	2016-01-14 12:46:59	Thu	12	Lunch	0	25.62
25	25	2016-01-14 12:47:40	Thu	12	Lunch	0	42.21
26	26	2016-01-14 12:47:50	Thu	12	Lunch	0	33.47
24	24	2016-01-14 12:48:09	Thu	12	Lunch	0	19.89
33	33	2016-01-14 12:49:05	Thu	12	Lunch	0	33.03
23	23	2016-01-14 12:49:19	Thu	12	Lunch	0	29.08
22	22	2016-01-14 12:49:27	Thu	12	Lunch	0	28.26
37	37	2016-01-14 12:49:35	Thu	12	Lunch	0	23.66
36	36	2016-01-14 12:49:42	Thu	12	Lunch	0	20.37
15	15	2016-01-14 12:52:30	Thu	12	Lunch	0	61.57
59	59	2016-01-14 12:54:23	Thu	12	Lunch	0	17.69
11	11	2016-01-14 12:57:14	Thu	12	Lunch	0	117.62
11	11	2016-01-14 12:57:14	Thu	12	Lunch	0	117.62
16	16	2016-01-14 12:58:03	Thu	12	Lunch	0	29.05
29	29	2016-01-14 12:58:40	Thu	12	Lunch	0	65.09
19	19	2016-01-14 12:58:54	Thu	12	Lunch	0	35.46
44	44	2016-01-14 12:59:04	Thu	12	Lunch	0	99.51
13	13	2016-01-14 12:59:11	Thu	12	Lunch	0	25.52
21	21	2016-01-14 12:59:19	Thu	12	Lunch	0	39.92
14	14	2016-01-14 12:59:38	Thu	12	Lunch	0	22.63
17	17	2016-01-14 12:59:46	Thu	12	Lunch	0	34.09
61	61	2016-01-14 13:01:25	Thu	13	Lunch	0	49.52
66	66	2016-01-14 13:01:58	Thu	13	Lunch	0	24.76
28	28	2016-01-14 13:02:05	Thu	13	Lunch	0	34.95
10	10	2016-01-14 13:02:34	Thu	13	Lunch	0	25.24
67	67	2016-01-14 13:04:56	Thu	13	Lunch	0	137
53	53	2016-01-14 13:07:28	Thu	13	Lunch	0	88.43
68	68	2016-01-14 13:09:25	Thu	13	Lunch	0	63.48
72	72	2016-01-14 13:14:38	Thu	13	Lunch	0	22.19
38	38	2016-01-14 13:15:13	Thu	13	Lunch	0	27.54
40	40	2016-01-14 13:15:33	Thu	13	Lunch	0	39.76
71	71	2016-01-14 13:20:24	Thu	13	Lunch	0	63.08
85	85	2016-01-14 13:25:05	Thu	13	Lunch	0	27.13
78	78	2016-01-14 13:25:58	Thu	13	Lunch	0	67.29
84	84	2016-01-14 13:26:05	Thu	13	Lunch	0	23.29
95	95	2016-01-14 13:26:14	Thu	13	Lunch	0	31.39
73	73	2016-01-14 13:26:21	Thu	13	Lunch	0	40.23
75	75	2016-01-14 13:27:13	Thu	13	Lunch	0	63.86
51	51	2016-01-14 13:29:33	Thu	13	Lunch	0	27.54
56	56	2016-01-14 13:30:23	Thu	13	Lunch	0	74.02
57	57	2016-01-14 13:30:59	Thu	13	Lunch	0	71.41
43	43	2016-01-14 13:31:10	Thu	13	Lunch	0	25.97
42	42	2016-01-14 13:31:26	Thu	13	Lunch	0	15.64
41	41	2016-01-14 13:31:48	Thu	13	Lunch	0	38.08
47	47	2016-01-14 13:33:57	Thu	13	Lunch	0	38.89
76	76	2016-01-14 13:36:25	Thu	13	Lunch	0	31.66
77	77	2016-01-14 13:37:11	Thu	13	Lunch	0	27.78
98	98	2016-01-14 13:39:46	Thu	13	Lunch	0	37.15
91	91	2016-01-14 13:39:53	Thu	13	Lunch	0	25.62
80	80	2016-01-14 13:40:44	Thu	13	Lunch	0	85.57
81	81	2016-01-14 13:42:19	Thu	13	Lunch	0	133.63
90	90	2016-01-14 13:42:34	Thu	13	Lunch	0	30.52
92	92	2016-01-14 13:42:42	Thu	13	Lunch	0	41.09
93	93	2016-01-14 13:45:25	Thu	13	Lunch	0	62.07
96	96	2016-01-14 13:46:13	Thu	13	Lunch	0	16.05
97	97	2016-01-14 13:47:55	Thu	13	Lunch	0	92.11
99	99	2016-01-14 13:52:50	Thu	13	Lunch	0	48.91
88	88	2016-01-14 13:53:06	Thu	13	Lunch	0	35.87
89	89	2016-01-14 13:53:14	Thu	13	Lunch	0	35.26
86	86	2016-01-14 13:53:22	Thu	13	Lunch	0	22.7
87	87	2016-01-14 13:53:29	Thu	13	Lunch	0	30.56
63	63	2016-01-14 13:57:32	Thu	13	Lunch	0	33.44
64	64	2016-01-14 13:58:17	Thu	13	Lunch	0	27.08
70	70	2016-01-14 13:58:50	Thu	13	Lunch	0	37.04
2	2	2016-01-15 12:01:29	Fri	12	Lunch	0	57.41
1	1	2016-01-15 12:04:24	Fri	12	Lunch	0	30.11
6	6	2016-01-15 12:06:50	Fri	12	Lunch	0	20.71
5	5	2016-01-15 12:19:03	Fri	12	Lunch	0	94.84
37	37	2016-01-15 12:20:22	Fri	12	Lunch	0	18.38
7	7	2016-01-15 12:22:49	Fri	12	Lunch	0	61.56
57	57	2016-01-15 12:25:56	Fri	12	Lunch	0	26.58
25	25	2016-01-15 12:26:33	Fri	12	Lunch	0	31.39
24	24	2016-01-15 12:27:17	Fri	12	Lunch	0	29.88
26	26	2016-01-15 12:27:48	Fri	12	Lunch	0	29.33
38	38	2016-01-15 12:39:55	Fri	12	Lunch	0	53.3
41	41	2016-01-15 12:40:18	Fri	12	Lunch	0	29.77
11	11	2016-01-15 12:40:28	Fri	12	Lunch	0	76.54
9	9	2016-01-15 12:40:36	Fri	12	Lunch	0	23.84
10	10	2016-01-15 12:41:40	Fri	12	Lunch	0	27.82
27	27	2016-01-15 12:41:54	Fri	12	Lunch	0	49.47
14	14	2016-01-15 12:42:06	Fri	12	Lunch	0	27.06
23	23	2016-01-15 12:42:14	Fri	12	Lunch	0	50.14
21	21	2016-01-15 12:42:22	Fri	12	Lunch	0	26.17
22	22	2016-01-15 12:42:36	Fri	12	Lunch	0	26.31
15	15	2016-01-15 12:46:30	Fri	12	Lunch	0	34.56
53	53	2016-01-15 12:47:46	Fri	12	Lunch	0	22.54
44	44	2016-01-15 12:48:15	Fri	12	Lunch	0	54.3
63	63	2016-01-15 12:53:38	Fri	12	Lunch	0	34.02
64	64	2016-01-15 12:54:14	Fri	12	Lunch	0	34.4
55	55	2016-01-15 12:54:22	Fri	12	Lunch	0	67.18
35	35	2016-01-15 12:54:30	Fri	12	Lunch	0	56.21
16	16	2016-01-15 12:54:44	Fri	12	Lunch	0	30.15
19	19	2016-01-15 12:55:23	Fri	12	Lunch	0	23.84
8	8	2016-01-15 12:55:35	Fri	12	Lunch	0	26.86
13	13	2016-01-15 12:55:49	Fri	12	Lunch	0	33.31
72	72	2016-01-15 12:58:12	Fri	12	Lunch	0	26.04
82	82	2016-01-15 12:58:58	Fri	12	Lunch	0	38.07
73	73	2016-01-15 12:59:34	Fri	12	Lunch	0	28.37
36	36	2016-01-15 13:03:42	Fri	13	Lunch	0	40.3
18	18	2016-01-15 13:03:50	Fri	13	Lunch	0	75.44
93	93	2016-01-15 13:05:07	Fri	13	Lunch	0	61.91
84	84	2016-01-15 13:06:41	Fri	13	Lunch	0	55.21
94	94	2016-01-15 13:07:19	Fri	13	Lunch	0	19.2
78	78	2016-01-15 13:08:24	Fri	13	Lunch	0	40.98
17	17	2016-01-15 13:09:30	Fri	13	Lunch	0	29.47
30	30	2016-01-15 13:13:37	Fri	13	Lunch	0	32.62
47	47	2016-01-15 13:13:45	Fri	13	Lunch	0	26.86
28	28	2016-01-15 13:14:12	Fri	13	Lunch	0	46.58
87	87	2016-01-15 13:14:59	Fri	13	Lunch	0	46.03
88	88	2016-01-15 13:15:34	Fri	13	Lunch	0	54.57
89	89	2016-01-15 13:25:52	Fri	13	Lunch	0	86.66
95	95	2016-01-15 13:26:24	Fri	13	Lunch	0	24.83
91	91	2016-01-15 13:26:37	Fri	13	Lunch	0	29.33
92	92	2016-01-15 13:26:46	Fri	13	Lunch	0	24.39
51	51	2016-01-15 13:26:55	Fri	13	Lunch	0	18.93
33	33	2016-01-15 13:27:12	Fri	13	Lunch	0	21.65
96	96	2016-01-15 13:28:27	Fri	13	Lunch	0	21.12
97	97	2016-01-15 13:28:35	Fri	13	Lunch	0	30.45
60	60	2016-01-15 13:29:02	Fri	13	Lunch	0	45.52
58	58	2016-01-15 13:29:11	Fri	13	Lunch	0	39.34
86	86	2016-01-15 13:29:22	Fri	13	Lunch	0	26.41
85	85	2016-01-15 13:29:28	Fri	13	Lunch	0	34.95
61	61	2016-01-15 13:29:37	Fri	13	Lunch	0	34.82
77	77	2016-01-15 13:29:51	Fri	13	Lunch	0	57.52
67	67	2016-01-15 13:30:08	Fri	13	Lunch	0	25.24
69	69	2016-01-15 13:30:18	Fri	13	Lunch	0	26.34
59	59	2016-01-15 13:30:29	Fri	13	Lunch	0	41.5
66	66	2016-01-15 13:31:01	Fri	13	Lunch	0	33.03
80	80	2016-01-15 13:31:51	Fri	13	Lunch	0	26.41
81	81	2016-01-15 13:33:32	Fri	13	Lunch	0	53.99
68	68	2016-01-15 13:33:56	Fri	13	Lunch	0	26.61
98	98	2016-01-15 13:39:17	Fri	13	Lunch	0	59.41
42	42	2016-01-15 13:45:26	Fri	13	Lunch	0	41.4
43	43	2016-01-15 13:45:36	Fri	13	Lunch	0	31.28
99	99	2016-01-15 13:46:39	Fri	13	Lunch	0	27.02
71	71	2016-01-15 13:46:50	Fri	13	Lunch	0	38.66
70	70	2016-01-15 13:51:22	Fri	13	Lunch	0	46.66
75	75	2016-01-15 13:55:24	Fri	13	Lunch	0	32.48
76	76	2016-01-15 13:55:48	Fri	13	Lunch	0	29.73
1	1	2016-01-16 11:42:24	Sat	11	Lunch	0	42.8
4	4	2016-01-16 11:59:26	Sat	11	Lunch	0	57.07
3	3	2016-01-16 12:13:22	Sat	12	Lunch	0	53.82
2	2	2016-01-16 12:14:11	Sat	12	Lunch	0	81.02
11	11	2016-01-16 12:19:18	Sat	12	Lunch	0	40.73
5	5	2016-01-16 12:20:33	Sat	12	Lunch	0	124.64
7	7	2016-01-16 12:23:14	Sat	12	Lunch	0	92.95
16	16	2016-01-16 12:28:40	Sat	12	Lunch	0	80.23
14	14	2016-01-16 12:35:34	Sat	12	Lunch	0	66.68
8	8	2016-01-16 12:37:09	Sat	12	Lunch	0	60.3
26	26	2016-01-16 12:38:35	Sat	12	Lunch	0	67.42
17	17	2016-01-16 12:40:52	Sat	12	Lunch	0	33.75
22	22	2016-01-16 12:43:56	Sat	12	Lunch	0	25.62
28	28	2016-01-16 12:49:34	Sat	12	Lunch	0	34.4
44	44	2016-01-16 12:52:55	Sat	12	Lunch	0	34.4
57	57	2016-01-16 12:54:10	Sat	12	Lunch	0	22.5
19	19	2016-01-16 12:56:46	Sat	12	Lunch	0	59.29
36	36	2016-01-16 12:58:59	Sat	12	Lunch	0	70.59
47	47	2016-01-16 13:01:40	Sat	13	Lunch	0	55.77
18	18	2016-01-16 13:02:31	Sat	13	Lunch	0	68.39
43	43	2016-01-16 13:03:34	Sat	13	Lunch	0	88.95
55	55	2016-01-16 13:04:04	Sat	13	Lunch	0	27.51
29	29	2016-01-16 13:04:58	Sat	13	Lunch	0	63.55
25	25	2016-01-16 13:05:17	Sat	13	Lunch	0	48.76
33	33	2016-01-16 13:05:25	Sat	13	Lunch	0	45.78
30	30	2016-01-16 13:05:41	Sat	13	Lunch	0	24.25
40	40	2016-01-16 13:08:04	Sat	13	Lunch	0	31.94
21	21	2016-01-16 13:11:00	Sat	13	Lunch	0	75.86
66	66	2016-01-16 13:12:51	Sat	13	Lunch	0	48.69
58	58	2016-01-16 13:13:30	Sat	13	Lunch	0	22.26
37	37	2016-01-16 13:13:38	Sat	13	Lunch	0	25.08
51	51	2016-01-16 13:17:43	Sat	13	Lunch	0	85.15
35	35	2016-01-16 13:20:20	Sat	13	Lunch	0	96.88
69	69	2016-01-16 13:24:02	Sat	13	Lunch	0	64.56
56	56	2016-01-16 13:25:06	Sat	13	Lunch	0	54.49
63	63	2016-01-16 13:27:59	Sat	13	Lunch	0	74.68
68	68	2016-01-16 13:29:47	Sat	13	Lunch	0	16.6
61	61	2016-01-16 13:30:32	Sat	13	Lunch	0	35.8
72	72	2016-01-16 13:31:14	Sat	13	Lunch	0	72.75
60	60	2016-01-16 13:31:28	Sat	13	Lunch	0	34.23
80	80	2016-01-16 13:34:24	Sat	13	Lunch	0	69.46
75	75	2016-01-16 13:42:21	Sat	13	Lunch	0	66.5
27	27	2016-01-16 13:43:21	Sat	13	Lunch	0	70.19
46	46	2016-01-16 13:43:59	Sat	13	Lunch	0	58.82
73	73	2016-01-16 13:44:17	Sat	13	Lunch	0	22.33
76	76	2016-01-16 13:44:26	Sat	13	Lunch	0	33.31
87	87	2016-01-16 13:48:50	Sat	13	Lunch	0	39.64
85	85	2016-01-16 13:50:35	Sat	13	Lunch	0	89.93
83	83	2016-01-16 13:52:30	Sat	13	Lunch	0	50.32
81	81	2016-01-16 13:57:00	Sat	13	Lunch	0	61.24
93	93	2016-01-16 13:58:18	Sat	13	Lunch	0	64.13
86	86	2016-01-16 14:05:08	Sat	14	Lunch	0	27.96
88	88	2016-01-16 14:05:26	Sat	14	Lunch	0	36.39
90	90	2016-01-16 14:11:04	Sat	14	Lunch	0	78.38
91	91	2016-01-16 14:13:40	Sat	14	Lunch	0	36.66
92	92	2016-01-16 14:14:15	Sat	14	Lunch	0	26.04
98	98	2016-01-16 14:25:32	Sat	14	Lunch	0	370.48
97	97	2016-01-16 14:32:04	Sat	14	Lunch	0	85.02
99	99	2016-01-16 15:14:40	Sat	15	Lunch	0	134.64
1	1	2016-01-18 12:10:18	Mon	12	Lunch	0	35.94
3	3	2016-01-18 12:25:08	Mon	12	Lunch	0	41.91
4	4	2016-01-18 12:26:25	Mon	12	Lunch	0	27.85
15	15	2016-01-18 12:26:34	Mon	12	Lunch	0	42.8
5	5	2016-01-18 12:26:45	Mon	12	Lunch	0	29.74
6	6	2016-01-18 12:31:39	Mon	12	Lunch	0	26.04
7	7	2016-01-18 12:35:24	Mon	12	Lunch	0	110.23
9	9	2016-01-18 12:40:09	Mon	12	Lunch	0	40.42
30	30	2016-01-18 12:43:40	Mon	12	Lunch	0	34.29
19	19	2016-01-18 12:44:23	Mon	12	Lunch	0	31.76
18	18	2016-01-18 12:45:06	Mon	12	Lunch	0	71.82
22	22	2016-01-18 12:45:55	Mon	12	Lunch	0	51.39
17	17	2016-01-18 12:48:46	Mon	12	Lunch	0	31.83
13	13	2016-01-18 12:48:52	Mon	12	Lunch	0	38.07
28	28	2016-01-18 12:54:47	Mon	12	Lunch	0	51.24
25	25	2016-01-18 13:00:42	Mon	13	Lunch	0	27.47
21	21	2016-01-18 13:01:26	Mon	13	Lunch	0	43.35
14	14	2016-01-18 13:02:29	Mon	13	Lunch	0	85.34
43	43	2016-01-18 13:04:19	Mon	13	Lunch	0	22.29
41	41	2016-01-18 13:04:50	Mon	13	Lunch	0	17.97
42	42	2016-01-18 13:05:36	Mon	13	Lunch	0	35.94
11	11	2016-01-18 13:05:50	Mon	13	Lunch	0	58.38
10	10	2016-01-18 13:06:05	Mon	13	Lunch	0	31.52
44	44	2016-01-18 13:06:23	Mon	13	Lunch	0	29.33
16	16	2016-01-18 13:06:45	Mon	13	Lunch	0	92.46
33	33	2016-01-18 13:07:40	Mon	13	Lunch	0	47.19
40	40	2016-01-18 13:09:39	Mon	13	Lunch	0	24.11
38	38	2016-01-18 13:10:25	Mon	13	Lunch	0	25.35
37	37	2016-01-18 13:11:05	Mon	13	Lunch	0	29.49
57	57	2016-01-18 13:18:18	Mon	13	Lunch	0	58.25
55	55	2016-01-18 13:21:06	Mon	13	Lunch	0	22.77
56	56	2016-01-18 13:23:13	Mon	13	Lunch	0	31.28
36	36	2016-01-18 13:25:38	Mon	13	Lunch	0	49.06
60	60	2016-01-18 13:28:13	Mon	13	Lunch	0	51.86
67	67	2016-01-18 13:28:53	Mon	13	Lunch	0	15.77
58	58	2016-01-18 13:30:45	Mon	13	Lunch	0	56.84
64	64	2016-01-18 13:37:57	Mon	13	Lunch	0	31.21
66	66	2016-01-18 13:39:13	Mon	13	Lunch	0	27.13
71	71	2016-01-18 13:39:51	Mon	13	Lunch	0	24.08
61	61	2016-01-18 13:40:01	Mon	13	Lunch	0	28.88
63	63	2016-01-18 13:41:43	Mon	13	Lunch	0	80.85
70	70	2016-01-18 13:44:26	Mon	13	Lunch	0	70.04
47	47	2016-01-18 13:52:40	Mon	13	Lunch	0	32.9
46	46	2016-01-18 13:52:50	Mon	13	Lunch	0	29.33
51	51	2016-01-18 13:52:59	Mon	13	Lunch	0	36.6
53	53	2016-01-18 13:53:06	Mon	13	Lunch	0	38.79
73	73	2016-01-18 14:04:25	Mon	14	Lunch	0	35.27
68	68	2016-01-18 14:06:49	Mon	14	Lunch	0	71.12
78	78	2016-01-18 14:11:22	Mon	14	Lunch	0	31
77	77	2016-01-18 14:20:11	Mon	14	Lunch	0	28.33
75	75	2016-01-18 14:20:21	Mon	14	Lunch	0	145.59
26	26	2016-01-18 14:30:05	Mon	14	Lunch	0	51.65
24	24	2016-01-18 14:33:29	Mon	14	Lunch	0	51.67
76	76	2016-01-18 14:33:43	Mon	14	Lunch	0	31.51
2	2	2016-01-18 18:57:28	Mon	18	Dinner	1	11.93
8	8	2016-01-18 19:16:36	Mon	19	Dinner	1	23.32
7	7	2016-01-18 19:23:02	Mon	19	Dinner	1	27.85
1	1	2016-01-18 19:25:19	Mon	19	Dinner	1	69.48
6	6	2016-01-18 19:26:34	Mon	19	Dinner	1	33.13
9	9	2016-01-18 19:38:28	Mon	19	Dinner	1	40.16
5	5	2016-01-18 19:42:14	Mon	19	Dinner	1	134.12
23	23	2016-01-18 19:55:39	Mon	19	Dinner	1	45.27
15	15	2016-01-18 19:58:40	Mon	19	Dinner	1	62.73
10	10	2016-01-18 20:05:17	Mon	20	Dinner	1	64.48
25	25	2016-01-18 20:07:51	Mon	20	Dinner	1	37.04
21	21	2016-01-18 20:08:00	Mon	20	Dinner	1	30.01
36	36	2016-01-18 20:11:01	Mon	20	Dinner	1	25.38
17	17	2016-01-18 20:14:04	Mon	20	Dinner	1	21.92
24	24	2016-01-18 20:16:46	Mon	20	Dinner	1	89.89
27	27	2016-01-18 20:39:48	Mon	20	Dinner	1	121.16
30	30	2016-01-18 20:44:12	Mon	20	Dinner	1	112.17
28	28	2016-01-18 20:45:15	Mon	20	Dinner	1	104.08
41	41	2016-01-18 20:52:19	Mon	20	Dinner	1	56.6
57	57	2016-01-18 20:54:33	Mon	20	Dinner	1	41.98
19	19	2016-01-18 20:59:17	Mon	20	Dinner	1	175.86
14	14	2016-01-18 20:59:27	Mon	20	Dinner	1	121.11
33	33	2016-01-18 21:05:28	Mon	21	Dinner	1	106.39
40	40	2016-01-18 21:09:39	Mon	21	Dinner	1	85.76
55	55	2016-01-18 21:13:52	Mon	21	Dinner	1	41.73
53	53	2016-01-18 21:16:52	Mon	21	Dinner	1	95.1
47	47	2016-01-18 21:23:50	Mon	21	Dinner	1	21.54
46	46	2016-01-18 21:25:24	Mon	21	Dinner	1	66.81
64	64	2016-01-18 21:27:08	Mon	21	Dinner	1	36.35
43	43	2016-01-18 21:27:21	Mon	21	Dinner	1	65.27
13	13	2016-01-18 21:27:31	Mon	21	Dinner	1	60.5
3	3	2016-01-18 21:27:43	Mon	21	Dinner	1	37.37
44	44	2016-01-18 21:27:53	Mon	21	Dinner	1	41.37
58	58	2016-01-18 21:30:08	Mon	21	Dinner	1	71.94
11	11	2016-01-18 21:31:00	Mon	21	Dinner	1	23.01
4	4	2016-01-18 21:31:36	Mon	21	Dinner	1	37.64
71	71	2016-01-18 21:44:02	Mon	21	Dinner	1	39.48
87	87	2016-01-18 21:49:51	Mon	21	Dinner	1	18.24
66	66	2016-01-18 21:50:03	Mon	21	Dinner	1	75.83
82	82	2016-01-18 21:51:22	Mon	21	Dinner	1	28.09
81	81	2016-01-18 21:51:54	Mon	21	Dinner	1	33.03
59	59	2016-01-18 21:52:45	Mon	21	Dinner	1	35.11
61	61	2016-01-18 21:54:50	Mon	21	Dinner	1	32.17
60	60	2016-01-18 21:55:40	Mon	21	Dinner	1	35.71
86	86	2016-01-18 21:56:38	Mon	21	Dinner	1	53.05
67	67	2016-01-18 21:59:21	Mon	21	Dinner	1	180.01
83	83	2016-01-18 22:00:18	Mon	22	Dinner	1	74.55
75	75	2016-01-18 22:01:06	Mon	22	Dinner	1	97.25
88	88	2016-01-18 22:02:19	Mon	22	Dinner	1	65.4
76	76	2016-01-18 22:06:14	Mon	22	Dinner	1	55.9
80	80	2016-01-18 22:11:31	Mon	22	Dinner	1	43.83
78	78	2016-01-18 22:11:40	Mon	22	Dinner	1	31.89
92	92	2016-01-18 22:32:55	Mon	22	Dinner	1	40.41
93	93	2016-01-18 22:33:24	Mon	22	Dinner	1	30.39
90	90	2016-01-18 22:33:52	Mon	22	Dinner	1	68.27
89	89	2016-01-18 22:39:00	Mon	22	Dinner	1	66.34
18	18	2016-01-18 22:53:04	Mon	22	Dinner	1	259.63
77	77	2016-01-18 22:53:46	Mon	22	Dinner	1	25.65
94	94	2016-01-18 23:03:32	Mon	23	Dinner	1	68.16
7	7	2016-01-19 12:15:48	Tue	12	Lunch	0	19.89
6	6	2016-01-19 12:16:58	Tue	12	Lunch	0	21.12
2	2	2016-01-19 12:17:50	Tue	12	Lunch	0	27.57
1	1	2016-01-19 12:18:31	Tue	12	Lunch	0	31.76
4	4	2016-01-19 12:22:51	Tue	12	Lunch	0	68.25
14	14	2016-01-19 12:32:17	Tue	12	Lunch	0	77.86
8	8	2016-01-19 12:35:55	Tue	12	Lunch	0	33.88
9	9	2016-01-19 12:36:02	Tue	12	Lunch	0	29.01
10	10	2016-01-19 12:36:11	Tue	12	Lunch	0	20.29
13	13	2016-01-19 12:37:12	Tue	12	Lunch	0	113.9
19	19	2016-01-19 12:38:00	Tue	12	Lunch	0	23.46
5	5	2016-01-19 12:39:55	Tue	12	Lunch	0	28.53
17	17	2016-01-19 12:47:20	Tue	12	Lunch	0	84.34
24	24	2016-01-19 12:48:57	Tue	12	Lunch	0	65.07
29	29	2016-01-19 12:56:56	Tue	12	Lunch	0	42.91
46	46	2016-01-19 13:01:10	Tue	13	Lunch	0	40.3
36	36	2016-01-19 13:01:49	Tue	13	Lunch	0	31.04
37	37	2016-01-19 13:02:21	Tue	13	Lunch	0	36.33
41	41	2016-01-19 13:04:29	Tue	13	Lunch	0	37.52
40	40	2016-01-19 13:05:21	Tue	13	Lunch	0	21.61
43	43	2016-01-19 13:05:31	Tue	13	Lunch	0	84.86
38	38	2016-01-19 13:05:38	Tue	13	Lunch	0	41.26
23	23	2016-01-19 13:05:46	Tue	13	Lunch	0	47.04
22	22	2016-01-19 13:05:55	Tue	13	Lunch	0	24.53
55	55	2016-01-19 13:06:03	Tue	13	Lunch	0	52.78
60	60	2016-01-19 13:08:00	Tue	13	Lunch	0	74.08
59	59	2016-01-19 13:09:26	Tue	13	Lunch	0	36.59
42	42	2016-01-19 13:09:32	Tue	13	Lunch	0	110.48
27	27	2016-01-19 13:11:56	Tue	13	Lunch	0	32.48
58	58	2016-01-19 13:12:49	Tue	13	Lunch	0	54.3
26	26	2016-01-19 13:13:00	Tue	13	Lunch	0	29.47
51	51	2016-01-19 13:20:17	Tue	13	Lunch	0	41.54
47	47	2016-01-19 13:20:52	Tue	13	Lunch	0	32.21
56	56	2016-01-19 13:22:04	Tue	13	Lunch	0	63.68
53	53	2016-01-19 13:22:18	Tue	13	Lunch	0	36.08
63	63	2016-01-19 13:29:07	Tue	13	Lunch	0	57.28
80	80	2016-01-19 13:30:04	Tue	13	Lunch	0	26.38
78	78	2016-01-19 13:30:40	Tue	13	Lunch	0	33.44
67	67	2016-01-19 13:32:17	Tue	13	Lunch	0	60.81
71	71	2016-01-19 13:34:13	Tue	13	Lunch	0	77.17
76	76	2016-01-19 13:35:04	Tue	13	Lunch	0	28.37
72	72	2016-01-19 13:35:31	Tue	13	Lunch	0	48.53
73	73	2016-01-19 13:36:20	Tue	13	Lunch	0	36.05
82	82	2016-01-19 13:43:20	Tue	13	Lunch	0	81.65
81	81	2016-01-19 13:47:45	Tue	13	Lunch	0	57.42
77	77	2016-01-19 13:53:12	Tue	13	Lunch	0	47.94
75	75	2016-01-19 13:53:25	Tue	13	Lunch	0	43.35
84	84	2016-01-19 13:59:10	Tue	13	Lunch	0	43.45
66	66	2016-01-19 14:05:52	Tue	14	Lunch	0	27.3
87	87	2016-01-19 14:11:47	Tue	14	Lunch	0	32.35
86	86	2016-01-19 14:36:03	Tue	14	Lunch	0	54.64
83	83	2016-01-19 15:02:09	Tue	15	Lunch	0	79.55
64	64	2016-01-19 15:03:42	Tue	15	Lunch	0	32.21
35	35	2016-01-19 15:04:24	Tue	15	Lunch	0	115.13
1	1	2016-01-19 19:14:15	Tue	19	Dinner	1	51.28
2	2	2016-01-19 19:15:22	Tue	19	Dinner	1	41.08
3	3	2016-01-19 19:16:12	Tue	19	Dinner	1	68.24
5	5	2016-01-19 19:25:20	Tue	19	Dinner	1	34.74
13	13	2016-01-19 19:28:08	Tue	19	Dinner	1	125.62
14	14	2016-01-19 19:29:51	Tue	19	Dinner	1	50.53
10	10	2016-01-19 19:40:24	Tue	19	Dinner	1	32.79
7	7	2016-01-19 19:44:40	Tue	19	Dinner	1	118.79
19	19	2016-01-19 19:51:16	Tue	19	Dinner	1	66.23
15	15	2016-01-19 19:54:36	Tue	19	Dinner	1	48.76
18	18	2016-01-19 19:58:01	Tue	19	Dinner	1	86.91
22	22	2016-01-19 20:01:51	Tue	20	Dinner	1	48.12
22	22	2016-01-19 20:01:51	Tue	20	Dinner	1	48.12
6	6	2016-01-19 20:07:03	Tue	20	Dinner	1	42.98
8	8	2016-01-19 20:07:16	Tue	20	Dinner	1	87.66
4	4	2016-01-19 20:08:00	Tue	20	Dinner	1	47.99
17	17	2016-01-19 20:09:25	Tue	20	Dinner	1	46.45
11	11	2016-01-19 20:09:36	Tue	20	Dinner	1	77.16
35	35	2016-01-19 20:29:32	Tue	20	Dinner	1	26.86
38	38	2016-01-19 20:48:08	Tue	20	Dinner	1	67.71
36	36	2016-01-19 20:48:54	Tue	20	Dinner	1	31.52
37	37	2016-01-19 20:49:51	Tue	20	Dinner	1	71.82
40	40	2016-01-19 20:59:21	Tue	20	Dinner	1	58.96
51	51	2016-01-19 21:08:13	Tue	21	Dinner	1	21.4
51	51	2016-01-19 21:08:13	Tue	21	Dinner	1	21.4
64	64	2016-01-19 21:25:31	Tue	21	Dinner	1	19.07
41	41	2016-01-19 21:28:55	Tue	21	Dinner	1	59.24
53	53	2016-01-19 21:29:02	Tue	21	Dinner	1	27.68
27	27	2016-01-19 21:29:09	Tue	21	Dinner	1	110.57
33	33	2016-01-19 21:29:21	Tue	21	Dinner	1	87.19
71	71	2016-01-19 21:39:17	Tue	21	Dinner	1	92.63
68	68	2016-01-19 21:40:32	Tue	21	Dinner	1	139.72
